Москва,Санкт-Петербург,0.5,0.5,0.5,3000,2,ЖелДорЭкспедиция,Авто,23900,33600,1,2
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,2,ЖелДорЭкспедиция,Авто экспресс,25010,34710,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,2,Деловые линии,Авто,44400,62650,2,2
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,3,EastLines,Авто,32940,32940,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,3,EastLines,Авто,25780,25780,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,3,Magic Trans,Авто,49500,67530,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,3,Энергия,Авто,65700,85500,1,2
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,3,ГлавДоставка,Авто,69300,88308,1,2
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,3,Скиф Карго,Авто,37220,65720,3,3
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,3,Скиф Карго,Авто экспресс,42800,71300,4,4
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,3,ПЭК,Авто,40891.5,50151.5,2,4
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,3,ПЭК,Авиа,508200,517460,1,4
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,3,Vozovoz,Aвто,19411,19590,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,3,Рейл континент,Авто,61530,78490,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,3,ЖелДорЭкспедиция,Авто,23900,33600,1,2
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,3,ЖелДорЭкспедиция,Авто экспресс,25010,34710,1,1
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,3,ЖелдорАльянс,ЖД,47700,65700,1,2
Москва,Санкт-Петербург,0.5,0.5,0.5,3000,3,Деловые линии,Авто,66600,84850,2,2
Москва,Санкт-Петербург,0.5,0.5,1,10,1,EastLines,Авто,18620,18620,1,1
Москва,Санкт-Петербург,0.5,0.5,1,10,1,EastLines,Авто,5370,5370,1,1
Москва,Санкт-Петербург,0.5,0.5,1,10,1,Magic Trans,Авто,400,1780,1,1
