Москва,Санкт-Петербург,0.4,0.4,0.4,45.2,3,ПЭК,Авто,498.87,1978.87,2,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.4,45.2,3,ПЭК,Авиа,8036.56,9516.56,1,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.4,45.2,3,Деловые линии,Авто,1197,3247,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.4,45.2,3,Деловые линии,Авто экспрес,2094,4144,4,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.4,45.2,3,ЖелДорЭкспедиция,Авто,715,1880,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.4,45.2,3,ЖелДорЭкспедиция,Авто экспресс,785,1950,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.5,2209.6,1,EastLines,Авто,22920,22920,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.5,2209.6,1,EastLines,Авто,13580,13580,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.5,2209.6,1,Magic Trans,Авто,13037,21567,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.5,2209.6,1,Энергия,Авто,16355,22575,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.5,2209.6,1,PonyExpress,Авто,41219.06,49462.87,2,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.5,2209.6,1,PonyExpress,Авто экспесс,72518.12,87021.74,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.5,2209.6,1,ГлавДоставка,Авто,15909.12,25909.12,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.5,2209.6,1,Рейл континент,Авто,16681.04,25181.04,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.5,2209.6,1,Скиф Карго,Авто,24406.57,53006.58,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.5,2209.6,1,Скиф Карго,Авто экспресс,28583.48,57183.48,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.5,2209.6,1,Vozovoz,Aвто,NaN,15430,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.5,2209.6,1,ПЭК,Авто,31410.57,40591.53,2,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.5,2209.6,1,ПЭК,Авиа,374306.24,383487.2,1,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.5,2209.6,1,ЖелдорАльянс,ЖД,12153,20753,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.5,2209.6,1,Деловые линии,Авто,17017,27607,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.5,2209.6,1,Деловые линии,Авто экспрес,29835,40425,4,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.5,2209.6,1,ЖелДорЭкспедиция,Авто,17880,27580,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.5,0.6,0.5,2209.6,1,ЖелДорЭкспедиция,Авто экспресс,18698,28398,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.5,2347.7,2,EastLines,Авто,27210,27210,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.5,2347.7,2,EastLines,Авто,17840,17840,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.5,2347.7,2,Magic Trans,Авто,26764,39794,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.5,2347.7,2,Энергия,Авто,34280,45472,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.5,2347.7,2,Рейл континент,Авто,33667.34,45567.34,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.5,2347.7,2,ГлавДоставка,Авто,32867.8,45747.8,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.5,2347.7,2,Скиф Карго,Авто,25925.61,54525.61,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.5,2347.7,2,Скиф Карго,Авто экспресс,30363.33,58963.33,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.5,2347.7,2,Vozovoz,Aвто,NaN,16380,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.5,2347.7,2,ПЭК,Авто,33373.73,42568.5,2,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.5,2347.7,2,ПЭК,Авиа,397700.38,406895.15,1,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.5,2347.7,2,ЖелдорАльянс,ЖД,24886,36386,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.5,2347.7,2,Деловые линии,Авто,35682,49662,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.5,2347.7,2,Деловые линии,Авто экспрес,62444,76424,4,4,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.5,2347.7,2,ЖелДорЭкспедиция,Авто,18932,28632,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.4,0.4,0.5,2347.7,2,ЖелДорЭкспедиция,Авто экспресс,19801,29501,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.6,0.5,1511.4,3,EastLines,Авто,27210,27210,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.6,0.5,1511.4,3,EastLines,Авто,17750,17750,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.6,0.5,1511.4,3,Magic Trans,Авто,25845,38875,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.6,0.5,1511.4,3,Энергия,Авто,33100,43970,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.6,0.5,1511.4,3,Скиф Карго,Авто,14540.27,35415.27,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.6,0.5,1511.4,3,Скиф Карго,Авто экспресс,17426.28,38301.28,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,0.6,0.6,0.5,1511.4,3,Vozovoz,Aвто,NaN,10760,1,1,705594,11514330,4848742
