Москва,Санкт-Петербург,1,2.9,1.7,8.9,3,ЖелДорЭкспедиция,Авто,10762,15362,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,1,2.9,1.7,8.9,3,ЖелДорЭкспедиция,Авто экспресс,11250,15850,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2.3,1.1,2.8,62.9,1,EastLines,Авто,18620,18620,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2.3,1.1,2.8,62.9,1,EastLines,Авто,5370,5370,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2.3,1.1,2.8,62.9,1,Magic Trans,Авто,10443,15473,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,2.3,1.1,2.8,62.9,1,Энергия,Авто,11550,16184,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,2.3,1.1,2.8,62.9,1,PonyExpress,Авто,2618.96,3142.75,2,3,705594,11514330,4848742
Москва,Санкт-Петербург,2.3,1.1,2.8,62.9,1,PonyExpress,Авто экспесс,4182.54,5019.05,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2.3,1.1,2.8,62.9,1,Рейл континент,Авто,12366,18716,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2.3,1.1,2.8,62.9,1,Скиф Карго,Авто,13882.4,28032.4,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,2.3,1.1,2.8,62.9,1,Скиф Карго,Авто экспресс,17333,31483,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,2.3,1.1,2.8,62.9,1,ГлавДоставка,Авто,11546.92,34936.92,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,2.3,1.1,2.8,62.9,1,ЖелдорАльянс,ЖД,8072,12972,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,2.3,1.1,2.8,62.9,1,ЖелДорЭкспедиция,Авто,15065,21665,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,2.3,1.1,2.8,62.9,1,ЖелДорЭкспедиция,Авто экспресс,15745,22345,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,1.3,1.5,1.2,47.1,2,EastLines,Авто,18620,18620,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,1.3,1.5,1.2,47.1,2,EastLines,Авто,5370,5370,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,1.3,1.5,1.2,47.1,2,Энергия,Авто,7630,11302,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,1.3,1.5,1.2,47.1,2,Magic Trans,Авто,7593,11923,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,1.3,1.5,1.2,47.1,2,ГлавДоставка,Авто,8049.6,11279.6,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,1.3,1.5,1.2,47.1,2,Скиф Карго,Авто,3921,14421,2,2,705594,11514330,4848742
